"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","math","all",2467,1991,703,566,722,579,124
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","read","all",2467,1994,740,306,948,585,155
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","math","all",2417,2241,1190,287,764,889,301
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","read","all",2417,2239,1100,297,842,958,142
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","math","all",275,254,127,29,98,100,27
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","read","all",275,254,140,34,80,131,9
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","math","all",270,244,123,42,79,94,29
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","read","all",270,245,102,37,106,82,20
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","math","all",376,355,173,48,134,134,39
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","read","all",376,350,169,36,145,154,15
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","math","all",275,251,134,37,80,115,19
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","read","all",275,252,121,37,94,102,19
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","math","all",305,268,156,34,78,125,31
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","read","all",305,270,143,23,104,109,34
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","math","all",498,478,238,66,174,149,89
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","read","all",498,477,240,74,163,223,17
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","math","all",418,391,239,31,121,172,67
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","read","all",418,391,185,56,150,157,28
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","math","all",1479,1415,1232,55,128,545,687
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","read","all",1479,1409,1266,25,118,746,520
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","math","all",116,106,95,5,6,46,49
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","read","all",116,106,97,2,7,35,62
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","math","all",140,135,116,9,10,40,76
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","read","all",140,135,121,1,13,52,69
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","math","all",269,265,226,11,28,85,141
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","read","all",269,262,239,5,18,147,92
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","math","all",285,276,250,7,19,117,133
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","read","all",285,276,243,6,27,146,97
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","math","all",137,117,98,5,14,38,60
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","read","all",137,117,107,4,6,33,74
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","math","all",336,325,281,9,35,140,141
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","read","all",336,323,284,7,32,224,60
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","math","all",196,191,166,9,16,79,87
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","read","all",196,190,175,0,15,109,66
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","math","all",4580,3633,444,1965,1224,387,57
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","read","all",4580,3654,547,1520,1587,524,23
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","math","all",569,468,82,213,173,65,17
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","read","all",569,470,99,165,206,97,2
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","math","all",663,367,26,230,111,26,0
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","read","all",663,369,37,151,181,35,2
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","math","all",647,563,107,263,193,94,13
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","read","all",647,560,102,232,226,94,8
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","math","all",680,540,30,321,189,28,2
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","read","all",680,548,41,283,224,40,1
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","math","all",644,547,55,310,182,48,7
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","read","all",644,550,100,202,248,99,1
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","math","all",690,571,66,318,187,63,3
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","read","all",690,576,57,242,277,54,3
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","math","all",687,577,78,310,189,63,15
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","read","all",687,581,111,245,225,105,6
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","math","all",2487,2268,1203,299,766,851,352
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","read","all",2487,2266,1047,303,916,940,107
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","math","all",631,590,338,70,182,204,134
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","read","all",631,589,320,78,191,295,25
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","math","all",433,400,206,44,150,148,58
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","read","all",433,399,193,38,168,178,15
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","math","all",461,423,259,31,133,192,67
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","read","all",461,423,194,62,167,168,26
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","math","all",226,198,83,48,67,64,19
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","read","all",226,198,60,37,101,48,12
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","math","all",277,251,124,30,97,89,35
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","read","all",277,251,134,33,84,127,7
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","math","all",206,176,79,33,64,63,16
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","read","all",206,175,53,31,91,47,6
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","math","all",253,230,114,43,73,91,23
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","read","all",253,231,93,24,114,77,16
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","math","all",14824,13906,5090,3379,5437,4128,962
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","read","all",14824,13923,5123,2478,6322,4730,393
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","math","all",2402,2294,872,494,928,719,153
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","read","all",2402,2292,889,343,1060,849,40
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","math","all",2687,2581,1006,576,999,695,311
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","read","all",2687,2581,1075,462,1044,1015,60
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","math","all",1865,1758,593,471,694,529,64
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","read","all",1865,1765,497,349,919,449,48
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","math","all",1902,1772,544,522,706,500,44
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","read","all",1902,1780,555,364,861,511,44
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","math","all",1768,1462,491,421,550,396,95
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","read","all",1768,1468,494,237,737,408,86
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","math","all",2413,2330,1031,448,851,825,206
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","read","all",2413,2326,911,441,974,823,88
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","math","all",1787,1709,553,447,709,464,89
2009,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","read","all",1787,1711,702,282,727,675,27
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","all","math","all",20211,19432,9506,3635,6291,6404,3102
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","all","read","all",20211,19435,9129,3376,6930,6975,2154
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 7","math","all",2517,2476,1290,421,765,866,424
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 7","read","all",2517,2475,1288,260,927,810,478
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 6","math","all",2398,2358,1099,478,781,688,411
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 6","read","all",2398,2359,920,558,881,772,148
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 8","math","all",2448,2352,1324,339,689,995,329
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 8","read","all",2448,2356,1121,378,857,819,302
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 5","math","all",2928,2882,1398,457,1027,866,532
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 5","read","all",2928,2879,1487,376,1016,1251,236
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 4","math","all",3162,3095,1712,540,843,1161,551
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 4","read","all",3162,3085,1561,434,1090,1242,319
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 3","math","all",3227,3175,1346,673,1156,868,478
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 3","read","all",3227,3171,1382,727,1062,1157,225
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 10","math","all",3258,3094,1337,727,1030,960,377
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 10","read","all",3258,3110,1370,643,1097,924,446
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","all","math","all",10390,9920,4603,2071,3246,3076,1527
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","all","read","all",10390,9930,4100,2155,3675,3199,901
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 7","math","all",1320,1294,634,245,415,431,203
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 7","read","all",1320,1294,576,175,543,374,202
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 6","math","all",1240,1214,519,300,395,332,187
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 6","read","all",1240,1216,401,371,444,334,67
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 8","math","all",1281,1225,656,212,357,492,164
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 8","read","all",1281,1230,499,261,470,372,127
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 5","math","all",1475,1448,647,278,523,394,253
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 5","read","all",1475,1447,645,260,542,540,105
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 3","math","all",1648,1618,679,369,570,412,267
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 3","read","all",1648,1618,651,436,531,549,102
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 4","math","all",1643,1603,867,301,435,589,278
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 4","read","all",1643,1599,744,271,584,602,142
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 10","math","all",1626,1518,601,366,551,426,175
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 10","read","all",1626,1526,584,381,561,428,156
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","all","math","all",9819,9512,4903,1564,3045,3328,1575
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","all","read","all",9819,9505,5029,1221,3255,3776,1253
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 7","math","all",1197,1182,656,176,350,435,221
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 7","read","all",1197,1181,712,85,384,436,276
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 6","math","all",1158,1144,580,178,386,356,224
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 6","read","all",1158,1143,519,187,437,438,81
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 8","math","all",1167,1127,668,127,332,503,165
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 8","read","all",1167,1126,622,117,387,447,175
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 5","math","all",1453,1434,751,179,504,472,279
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 5","read","all",1453,1432,842,116,474,711,131
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 4","math","all",1519,1492,845,239,408,572,273
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 4","read","all",1519,1486,817,163,506,640,177
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 3","math","all",1579,1557,667,304,586,456,211
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 3","read","all",1579,1553,731,291,531,608,123
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 10","math","all",1630,1576,736,361,479,534,202
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 10","read","all",1630,1584,786,262,536,496,290
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AM7","all","math","all",13,13,6,3,4,4,2
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AM7","all","read","all",13,13,7,2,4,6,1
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","all","math","all",393,366,313,6,47,137,176
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","all","read","all",393,364,267,22,75,191,76
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 5","math","all",64,64,51,1,12,16,35
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 5","read","all",64,64,46,6,12,40,6
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 3","math","all",74,70,59,1,10,31,28
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 3","read","all",74,69,53,3,13,47,6
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 4","math","all",67,58,51,0,7,25,26
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 4","read","all",67,57,41,4,12,29,12
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 8","math","all",41,36,34,0,2,15,19
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 8","read","all",41,37,28,2,7,15,13
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 7","math","all",46,44,39,1,4,13,26
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 7","read","all",46,43,36,2,5,13,23
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 6","math","all",45,41,36,0,5,16,20
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 6","read","all",45,41,28,2,11,23,5
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 10","math","all",54,53,43,3,7,21,22
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 10","read","all",54,53,35,3,15,24,11
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","all","math","all",14465,13930,5523,3226,5181,4417,1106
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","all","read","all",14465,13950,5339,2901,5710,4517,822
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 7","math","all",1860,1842,811,375,656,641,170
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 7","read","all",1860,1843,816,232,795,600,216
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 6","math","all",1740,1717,623,433,661,475,148
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 6","read","all",1740,1720,502,487,731,455,47
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","math","all",1817,1768,896,295,577,770,126
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","read","all",1817,1776,726,328,722,608,118
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 5","math","all",2053,2035,776,423,836,584,192
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 5","read","all",2053,2035,863,325,847,791,72
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 4","math","all",2126,2104,925,475,704,754,171
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 4","read","all",2126,2097,849,370,878,764,85
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 3","math","all",2131,2102,610,604,888,490,120
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 3","read","all",2131,2103,673,608,822,617,56
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","math","all",2504,2362,882,621,859,703,179
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","read","all",2504,2376,910,551,915,682,228
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","math","all",2975,2823,1599,348,876,1127,472
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","read","all",2975,2809,1435,404,970,1154,281
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","math","all",371,334,205,35,94,144,61
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","read","all",371,330,184,42,104,131,53
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","math","all",351,337,210,37,90,147,63
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","read","all",351,336,208,22,106,142,66
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","math","all",488,475,218,62,195,159,59
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","read","all",488,471,182,111,178,165,17
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","math","all",513,484,315,55,114,226,89
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","read","all",513,481,254,53,174,221,33
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","math","all",457,438,262,27,149,169,93
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","read","all",457,435,260,36,139,222,38
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","math","all",347,336,197,42,97,132,65
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","read","all",347,334,149,62,123,133,16
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","math","all",428,419,192,90,137,150,42
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","read","all",428,422,198,78,146,140,58
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","all","math","all",308,304,256,10,38,89,167
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","all","read","all",308,304,252,9,43,146,106
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 4","math","all",55,55,51,1,3,19,32
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 4","read","all",55,55,47,0,8,26,21
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 3","math","all",58,58,44,1,13,15,29
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 3","read","all",58,58,49,2,7,35,14
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 5","math","all",38,38,29,1,8,6,23
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 5","read","all",38,38,31,2,5,20,11
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 6","math","all",40,40,36,1,3,9,27
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 6","read","all",40,40,32,1,7,24,8
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 7","math","all",40,40,35,2,3,10,25
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 7","read","all",40,40,35,0,5,13,22
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 8","math","all",34,33,30,1,2,14,16
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 8","read","all",34,33,28,1,4,15,13
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 10","math","all",40,40,31,3,6,16,15
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MU7","grade 10","read","all",40,40,30,3,7,13,17
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","PI7","all","math","all",20,17,10,1,6,6,4
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","PI7","all","read","all",20,16,8,2,6,5,3
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","math","all",2037,1979,1799,41,139,624,1175
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","read","all",2037,1979,1821,36,122,956,865
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","math","all",182,178,157,8,13,50,107
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","read","all",182,177,153,5,19,48,105
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","math","all",313,305,278,5,22,90,188
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","read","all",313,305,285,7,13,176,109
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","math","all",216,209,192,6,11,53,139
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","read","all",216,209,190,4,15,40,150
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","math","all",473,468,414,5,49,173,241
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","read","all",473,468,424,3,41,292,132
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","math","all",396,389,368,7,14,136,232
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","read","all",396,390,368,6,16,201,167
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","math","all",222,220,206,1,13,55,151
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","read","all",222,220,209,4,7,137,72
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","math","all",222,210,184,9,17,67,117
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","read","all",222,210,192,7,11,62,130
2013,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","math","all",4022,3681,736,1587,1358,488,248
